,期数,红球号码_1,红球号码_2,红球号码_3,红球号码_4,红球号码_5,红球号码_6,红球号码_7,红球号码_8,红球号码_9,红球号码_10,红球号码_11,红球号码_12,红球号码_13
19267,20220420096,1,1,4,1,16,15,11,14,14,14,10,14,11
19268,20220420095,1,4,4,3,15,12,13,9,15,11,14,7,4
19269,20220420094,2,2,2,2,12,12,10,12,18,15,13,12,11
19270,20220420093,2,2,4,2,14,11,13,8,16,15,11,14,10
19271,20220420092,2,4,4,3,15,11,14,7,15,12,13,9,1
19272,20220420091,4,4,4,1,17,13,14,9,13,11,12,9,4
19273,20220420090,1,4,4,1,17,15,12,13,13,11,12,9,7
19274,20220420089,2,4,4,3,15,12,13,9,15,10,15,5,4
19275,20220420088,1,1,4,1,17,13,14,9,13,11,12,9,4
19276,20220420087,1,4,4,1,16,14,12,12,14,11,13,8,7
19277,20220420086,2,2,2,2,13,11,12,9,17,12,15,7,4
19278,20220420085,2,2,4,2,14,12,12,10,16,15,11,14,12
19279,20220420084,2,4,4,3,15,13,12,11,15,14,11,13,11
19280,20220420083,1,4,4,1,17,13,14,9,13,11,12,9,4
19281,20220420082,2,4,4,3,15,13,12,11,15,11,14,7,5
19282,20220420081,1,4,4,1,16,13,13,10,14,12,12,10,13
19283,20220420080,2,4,4,2,14,12,12,10,16,12,14,8,6
19284,20220420079,1,1,4,1,18,14,14,10,12,12,10,12,12
19285,20220420078,1,4,4,3,15,14,11,13,15,11,14,7,7
19286,20220420077,2,4,4,2,14,12,12,10,16,13,13,10,13
19287,20220420076,1,4,4,1,17,13,14,9,13,12,11,11,10
19288,20220420075,2,2,4,2,13,12,11,11,17,12,15,7,5
19289,20220420074,2,4,4,3,15,10,15,5,15,12,13,9,1
19290,20220420073,1,4,4,1,17,13,14,9,13,11,12,9,4
19291,20220420072,2,2,2,2,12,11,11,10,18,12,16,6,6
19292,20220420071,2,2,4,1,16,12,14,8,14,14,10,14,10
19293,20220420070,2,4,4,1,17,15,12,13,13,12,11,11,8
19294,20220420069,1,4,4,1,19,16,13,13,11,10,11,9,7
19295,20220420068,2,4,4,2,12,12,10,12,18,11,17,4,5
19296,20220420067,1,4,4,1,16,11,15,6,14,13,11,12,2
19297,20220420066,2,4,4,2,14,13,11,12,16,13,13,10,9
19298,20220420065,1,4,4,3,15,13,12,11,15,14,11,13,11
19299,20220420064,2,4,4,2,14,14,10,14,16,15,11,14,11
19300,20220420063,1,1,4,1,17,12,15,7,13,11,12,9,1
19301,20220420062,1,4,4,2,14,12,12,10,16,11,15,6,6
19302,20220420061,2,2,4,2,12,10,12,8,18,14,14,10,3
19303,20220420060,2,4,4,2,13,10,13,7,17,15,12,13,10
19304,20220420059,1,4,4,2,14,12,12,10,16,15,11,14,12
19305,20220420058,2,2,4,2,13,11,12,9,17,14,13,11,10
19306,20220420057,2,4,4,3,15,12,13,9,15,14,11,13,10
19307,20220420056,1,4,4,1,17,14,13,11,13,12,11,11,11
19308,20220420055,2,2,4,2,13,13,10,13,17,13,14,9,7
19309,20220420054,2,4,4,1,16,11,15,6,14,12,12,10,3
19310,20220420053,1,4,4,1,17,15,12,13,13,12,11,11,8
19311,20220420052,4,4,4,3,15,13,12,11,15,11,14,7,5
19312,20220420051,1,1,4,3,15,13,12,11,15,13,12,11,11
19313,20220420050,1,4,4,2,14,12,12,10,16,13,13,10,13
19314,20220420049,2,2,4,2,13,11,12,9,17,14,13,11,10
19315,20220420048,2,4,4,1,16,12,14,8,14,13,11,12,10
19316,20220420047,1,1,4,1,18,15,13,12,12,11,11,10,9
19317,20220420046,1,4,4,1,16,16,10,16,14,12,12,10,9
19318,20220420045,4,4,4,2,14,12,12,10,16,12,14,8,6
19319,20220420044,1,4,4,2,14,12,12,10,16,14,12,12,12
19320,20220420043,2,4,4,2,13,12,11,11,17,15,12,13,11
19321,20220420042,1,1,4,1,18,12,16,6,12,11,11,10,3
19322,20220420041,1,4,4,3,15,14,11,13,15,11,14,7,7
19323,20220420040,2,4,4,2,13,12,11,11,17,14,13,11,11
19324,20220420039,1,1,4,1,16,12,14,8,14,13,11,12,10
19325,20220420038,1,4,4,3,15,13,12,11,15,12,13,9,7
19326,20220420037,2,4,4,2,14,12,12,10,16,13,13,10,13
19327,20220420036,1,4,4,1,17,13,14,9,13,12,11,11,10
19328,20220420035,4,4,4,3,15,13,12,11,15,11,14,7,5
19329,20220420034,2,4,4,3,15,13,12,11,15,13,12,11,11
19330,20220420033,1,4,4,1,16,13,13,10,14,12,12,10,13
19331,20220420032,4,4,4,2,14,12,12,10,16,12,14,8,6
19332,20220420031,4,4,4,2,14,12,12,10,16,14,12,12,12
19333,20220420030,2,4,4,2,14,11,13,8,16,13,13,10,3
19334,20220420029,1,1,4,1,18,13,15,8,12,11,11,10,3
19335,20220420028,1,4,4,2,14,14,10,14,16,12,14,8,7
19336,20220420027,2,4,4,2,12,12,10,12,18,16,12,14,11
19337,20220420026,4,4,4,3,15,10,15,5,15,13,12,11,2
19338,20220420025,2,4,4,3,15,12,13,9,15,12,13,9,4
19339,20220420024,4,4,4,1,16,14,12,12,14,13,11,12,11
19340,20220420023,4,4,4,1,16,12,14,8,14,10,14,6,4
19341,20220420022,4,4,4,1,16,14,12,12,14,12,12,10,9
19342,20220420021,1,4,4,1,16,13,13,10,14,11,13,8,6
19343,20220420020,2,4,4,2,13,12,11,11,17,13,14,9,7
19344,20220420019,4,4,4,1,17,12,15,7,13,12,11,11,2
19345,20220420018,1,4,4,1,17,15,12,13,13,11,12,9,7
19346,20220420017,2,4,4,3,15,15,10,15,15,13,12,11,8
19347,20220420016,1,1,4,1,16,13,13,10,14,12,12,10,13
19348,20220420015,1,4,4,3,15,13,12,11,15,12,13,9,7
19349,20220420014,2,4,4,2,12,12,10,12,18,15,13,12,11
19350,20220420013,1,1,4,1,17,11,16,5,13,12,11,11,2
19351,20220420012,1,4,4,1,16,15,11,14,14,12,12,10,9
19352,20220420011,4,4,4,2,14,13,11,12,16,13,13,10,9
19353,20220420010,2,4,4,2,14,12,12,10,16,14,12,12,12
19354,20220420009,1,4,4,3,15,13,12,11,15,14,11,13,11
19355,20220420008,2,4,4,2,14,11,13,8,16,12,14,8,4
19356,20220420007,4,4,4,1,17,13,14,9,13,12,11,11,10
19357,20220420006,1,1,1,1,17,15,12,13,13,11,12,9,7
19358,20220420005,1,1,4,1,16,14,12,12,14,11,13,8,7
19359,20220420004,1,4,4,2,14,12,12,10,16,12,14,8,6
19360,20220421179,1,4,4,3,15,11,14,7,15,12,13,9,1
19361,20220421178,2,2,4,2,14,11,13,8,16,12,14,8,4
19362,20220421177,2,4,4,3,15,12,13,9,15,13,12,11,10
19363,20220421176,4,4,4,1,16,13,13,10,14,12,12,10,13
19364,20220421175,4,4,4,1,16,15,11,14,14,13,11,12,8
19365,20220421174,4,4,4,1,16,14,12,12,14,12,12,10,9
19366,20220421173,1,4,4,1,16,13,13,10,14,11,13,8,6
19367,20220421172,4,4,4,2,14,12,12,10,16,12,14,8,6
19368,20220421171,1,4,4,2,14,11,13,8,16,13,13,10,3
19369,20220421170,2,4,4,2,13,10,13,7,17,13,14,9,1
19370,20220421169,1,1,4,3,15,11,14,7,15,13,12,11,2
19371,20220421168,1,4,4,2,14,11,13,8,16,12,14,8,4
19372,20220421167,2,2,4,2,13,12,11,11,17,15,12,13,11
19373,20220421166,2,4,4,3,15,12,13,9,15,14,11,13,10
19374,20220421165,1,1,4,1,16,14,12,12,14,13,11,12,11
19375,20220421164,1,4,4,3,15,13,12,11,15,12,13,9,7
19376,20220421163,4,4,4,2,14,12,12,10,16,13,13,10,13
19377,20220421162,2,4,4,2,14,13,11,12,16,15,11,14,11
19378,20220421161,1,4,4,3,15,12,13,9,15,13,12,11,10
19379,20220421160,2,4,4,2,12,10,12,8,18,13,15,8,4
19380,20220421159,4,4,4,2,14,10,14,6,16,14,12,12,2
19381,20220421158,1,4,4,2,14,11,13,8,16,13,13,10,3
19382,20220421157,2,4,4,2,13,12,11,11,17,15,12,13,11
19383,20220421156,1,4,4,1,16,12,14,8,14,13,11,12,10
19384,20220421155,2,4,4,2,14,12,12,10,16,12,14,8,6
19385,20220421154,1,4,4,1,19,13,16,7,11,10,11,9,1
19386,20220421153,2,4,4,2,14,13,11,12,16,10,16,4,5
19387,20220421152,1,4,4,1,16,12,14,8,14,12,12,10,3
19388,20220421151,4,4,4,3,15,14,11,13,15,13,12,11,8
19389,20220421150,1,4,4,3,15,13,12,11,15,13,12,11,11
19390,20220421149,2,4,4,2,14,11,13,8,16,12,14,8,4
19391,20220421148,1,4,4,3,15,12,13,9,15,13,12,11,10
19392,20220421147,4,4,4,2,14,11,13,8,16,12,14,8,4
19393,20220421146,2,4,4,2,14,12,12,10,16,14,12,12,12
19394,20220421145,4,4,4,1,16,12,14,8,14,12,12,10,3
19395,20220421144,2,4,4,1,16,14,12,12,14,12,12,10,9
19396,20220421143,1,1,4,1,17,14,13,11,13,11,12,9,7
19397,20220421142,1,4,4,1,16,15,11,14,14,12,12,10,9
19398,20220421141,2,2,4,2,10,10,10,10,20,14,16,8,6
19399,20220421140,2,4,4,1,16,10,16,4,14,14,10,14,2
19400,20220421139,1,4,4,1,18,15,13,12,12,11,11,10,9
19401,20220421138,4,4,4,3,15,14,11,13,15,11,14,7,7
19402,20220421137,2,4,4,3,15,12,13,9,15,12,13,9,4
19403,20220421136,1,4,4,1,17,14,13,11,13,12,11,11,11
19404,20220421135,2,4,4,1,16,14,12,12,14,11,13,8,7
19405,20220421134,1,1,4,1,18,15,13,12,12,11,11,10,9
19406,20220421133,1,4,4,1,17,15,12,13,13,10,13,7,7
19407,20220421132,2,4,4,3,15,12,13,9,15,10,15,5,4
19408,20220421131,1,1,1,1,17,13,14,9,13,11,12,9,4
19409,20220421130,1,1,1,3,15,14,11,13,15,12,13,9,7
19410,20220421129,1,1,4,2,14,11,13,8,16,12,14,8,4
19411,20220421128,1,4,4,2,13,12,11,11,17,15,12,13,11
19412,20220421127,2,2,2,2,12,10,12,8,18,15,13,12,10
19413,20220421126,2,2,4,2,13,10,13,7,17,15,12,13,10
19414,20220421125,2,4,4,2,14,12,12,10,16,15,11,14,12
19415,20220421124,1,4,4,1,16,13,13,10,14,13,11,12,12
19416,20220421123,4,4,4,3,15,12,13,9,15,11,14,7,4
19417,20220421122,4,4,4,3,15,12,13,9,15,12,13,9,4
19418,20220421121,2,2,4,3,15,12,13,9,15,12,13,9,4
19419,20220421120,2,4,4,1,16,14,12,12,14,13,11,12,11
19420,20220421119,1,1,1,1,18,14,14,10,12,10,12,8,6
19421,20220421118,1,1,4,3,15,14,11,13,15,11,14,7,7
19422,20220421117,1,4,4,2,14,11,13,8,16,12,14,8,4
19423,20220421116,2,2,2,2,12,11,11,10,18,15,13,12,12
19424,20220421115,2,2,4,2,13,11,12,9,17,16,11,15,10
19425,20220421114,2,4,4,2,14,11,13,8,16,14,12,12,10
19426,20220421113,1,4,4,1,17,12,15,7,13,11,12,9,1
19427,20220421112,2,4,4,2,12,11,11,10,18,12,16,6,6
19428,20220421111,4,4,4,3,15,12,13,9,15,15,10,15,10
19429,20220421110,1,4,4,3,15,13,12,11,15,13,12,11,11
19430,20220421109,4,4,4,2,14,12,12,10,16,13,13,10,13
19431,20220421108,2,4,4,2,14,11,13,8,16,13,13,10,3
19432,20220421107,1,4,4,1,17,13,14,9,13,12,11,11,10
19433,20220421106,4,4,4,3,15,13,12,11,15,11,14,7,5
19434,20220421105,1,1,4,3,15,11,14,7,15,11,14,7,4
19435,20220421104,1,4,4,2,14,13,11,12,16,14,12,12,11
19436,20220421103,2,4,4,2,13,11,12,9,17,14,13,11,10
19437,20220421102,1,4,4,1,19,13,16,7,11,11,10,11,2
19438,20220421101,2,4,4,2,14,13,11,12,16,10,16,4,5
19439,20220421100,4,4,4,3,15,12,13,9,15,13,12,11,10
19440,20220421099,2,4,4,3,15,13,12,11,15,13,12,11,11
19441,20220421098,1,4,4,1,17,14,13,11,13,12,11,11,11
19442,20220421097,2,4,4,2,14,13,11,12,16,12,14,8,7
19443,20220421096,1,4,4,1,16,12,14,8,14,12,12,10,3
19444,20220421095,2,4,4,3,15,13,12,11,15,12,13,9,7
19445,20220421094,1,4,4,1,17,13,14,9,13,11,12,9,4
19446,20220421093,2,2,4,2,13,13,10,13,17,13,14,9,7
19447,20220421092,2,4,4,1,17,12,15,7,13,12,11,11,2
19448,20220421091,1,1,4,1,18,15,13,12,12,10,12,8,7
19449,20220421090,1,4,4,1,16,14,12,12,14,10,14,6,5
19450,20220421089,4,4,4,2,14,14,10,14,16,14,12,12,8
19451,20220421088,4,4,4,2,14,11,13,8,16,13,13,10,3
19452,20220421087,4,4,4,2,14,12,12,10,16,14,12,12,12
19453,20220421086,2,4,4,2,14,11,13,8,16,13,13,10,3
19454,20220421085,1,4,4,1,17,14,13,11,13,13,10,13,11
19455,20220421084,2,4,4,2,14,12,12,10,16,11,15,6,6
19456,20220421083,1,4,4,1,16,12,14,8,14,12,12,10,3
19457,20220421082,2,4,4,3,15,14,11,13,15,13,12,11,8
19458,20220421081,4,4,4,1,16,14,12,12,14,13,11,12,11
19459,20220421080,1,1,4,1,16,14,12,12,14,12,12,10,9
19460,20220421079,1,4,4,3,15,14,11,13,15,13,12,11,8
19461,20220421078,4,4,4,2,13,12,11,11,17,14,13,11,11
19462,20220421077,2,4,4,2,13,11,12,9,17,15,12,13,10
19463,20220421076,1,1,4,1,17,12,15,7,13,12,11,11,2
19464,20220421075,1,4,4,1,16,14,12,12,14,11,13,8,7
19465,20220421074,2,4,4,3,15,14,11,13,15,13,12,11,8
19466,20220421073,1,4,4,1,16,14,12,12,14,13,11,12,11
19467,20220421072,4,4,4,3,15,13,12,11,15,12,13,9,7
19468,20220421071,2,4,4,3,15,12,13,9,15,12,13,9,4
19469,20220421070,4,4,4,1,18,15,13,12,12,12,10,12,11
19470,20220421069,1,4,4,1,18,16,12,14,12,10,12,8,7
19471,20220421068,2,4,4,3,15,15,10,15,15,12,13,9,7
19472,20220421067,1,4,4,1,16,13,13,10,14,12,12,10,13
19473,20220421066,2,4,4,3,15,12,13,9,15,11,14,7,4
19474,20220421065,1,4,4,1,17,13,14,9,13,11,12,9,4
19475,20220421064,4,4,4,3,15,13,12,11,15,11,14,7,5
19476,20220421063,1,1,4,3,15,12,13,9,15,12,13,9,4
19477,20220421062,1,4,4,2,14,12,12,10,16,13,13,10,13
19478,20220421061,4,4,4,2,12,11,11,10,18,15,13,12,12
19479,20220421060,2,4,4,2,12,10,12,8,18,16,12,14,10
19480,20220421059,1,4,4,1,16,11,15,6,14,13,11,12,2
19481,20220421058,2,4,4,2,14,12,12,10,16,12,14,8,6
19482,20220421057,1,4,4,3,15,12,13,9,15,13,12,11,10
19483,20220421056,2,4,4,2,11,11,10,11,19,15,14,11,11
19484,20220421055,1,4,4,3,15,10,15,5,15,14,11,13,2
19485,20220421054,2,4,4,2,12,10,12,8,18,13,15,8,4
19486,20220421053,4,4,4,2,13,11,12,9,17,16,11,15,10
19487,20220421052,2,4,4,2,13,11,12,9,17,15,12,13,10
19488,20220421051,1,4,4,3,15,11,14,7,15,13,12,11,2
19489,20220421050,4,4,4,2,14,12,12,10,16,13,13,10,13
19490,20220421049,2,4,4,2,14,12,12,10,16,14,12,12,12
19491,20220421048,4,4,4,1,17,13,14,9,13,12,11,11,10
19492,20220421047,1,4,4,1,17,15,12,13,13,11,12,9,7
19493,20220421046,2,4,4,2,14,14,10,14,16,13,13,10,9
19494,20220421045,1,4,4,1,18,12,16,6,12,10,12,8,1
19495,20220421044,2,4,4,2,12,12,10,12,18,12,16,6,5
19496,20220421043,1,4,4,1,16,11,15,6,14,13,11,12,2
19497,20220421042,2,2,4,2,13,12,11,11,17,13,14,9,7
19498,20220421041,2,4,4,1,16,12,14,8,14,13,11,12,10
19499,20220421040,1,1,1,1,17,14,13,11,13,11,12,9,7
19500,20220421039,1,1,4,3,15,14,11,13,15,12,13,9,7
19501,20220421038,1,4,4,2,14,11,13,8,16,12,14,8,4
19502,20220421037,4,4,4,2,13,11,12,9,17,14,13,11,10
19503,20220421036,1,4,4,2,13,11,12,9,17,15,12,13,10
19504,20220421035,2,4,4,2,10,10,10,10,20,17,13,14,12
19505,20220421034,1,4,4,2,14,10,14,6,16,16,10,16,10
19506,20220421033,2,4,4,2,12,11,11,10,18,15,13,12,12
19507,20220421032,4,4,4,2,14,11,13,8,16,15,11,14,10
19508,20220421031,4,4,4,2,14,12,12,10,16,14,12,12,12
19509,20220421030,1,4,4,2,14,12,12,10,16,14,12,12,12
19510,20220421029,2,4,4,2,13,12,11,11,17,15,12,13,11
19511,20220421028,1,4,4,2,14,12,12,10,16,15,11,14,12
19512,20220421027,2,4,4,2,13,11,12,9,17,14,13,11,10
19513,20220421026,1,4,4,1,16,12,14,8,14,13,11,12,10
19514,20220421025,2,4,4,2,14,12,12,10,16,12,14,8,6
19515,20220421024,1,4,4,1,18,12,16,6,12,10,12,8,1
19516,20220421023,2,4,4,2,13,13,10,13,17,12,15,7,7
19517,20220421022,4,4,4,1,16,11,15,6,14,12,12,10,3
19518,20220421021,4,4,4,1,16,13,13,10,14,11,13,8,6
19519,20220421020,4,4,4,1,16,13,13,10,14,11,13,8,6
19520,20220421019,1,1,4,1,16,13,13,10,14,11,13,8,6
19521,20220421018,1,4,4,2,14,14,10,14,16,14,12,12,8
19522,20220421017,2,4,4,2,13,11,12,9,17,14,13,11,10
19523,20220421016,1,4,4,3,15,12,13,9,15,14,11,13,10
19524,20220421015,2,4,4,2,14,12,12,10,16,13,13,10,13
19525,20220421014,1,1,4,3,15,11,14,7,15,12,13,9,1
19526,20220421013,1,4,4,2,13,11,12,9,17,13,14,9,4
19527,20220421012,2,4,4,2,12,11,11,10,18,16,12,14,12
19528,20220421011,1,4,4,1,16,11,15,6,14,13,11,12,2
19529,20220421010,2,2,4,2,14,13,11,12,16,13,13,10,9
19530,20220421009,2,4,4,3,15,11,14,7,15,12,13,9,1
19531,20220421008,1,4,4,1,16,12,14,8,14,11,13,8,4
19532,20220421007,4,4,4,2,13,12,11,11,17,13,14,9,7
19533,20220421006,1,4,4,2,13,12,11,11,17,16,11,15,11
19534,20220421005,2,4,4,2,12,10,12,8,18,15,13,12,10
19535,20220421004,4,4,4,3,15,11,14,7,15,14,11,13,10
19536,20220422179,1,4,4,1,16,15,11,14,14,13,11,12,8
19537,20220422178,2,4,4,2,14,12,12,10,16,12,14,8,6
19538,20220422177,1,4,4,3,15,13,12,11,15,14,11,13,11
19539,20220422176,2,2,4,2,13,12,11,11,17,14,13,11,11
19540,20220422175,2,4,4,3,15,13,12,11,15,15,10,15,11
19541,20220422174,1,1,1,1,18,14,14,10,12,11,11,10,13
19542,20220422173,1,1,4,1,16,14,12,12,14,10,14,6,5
19543,20220422172,1,4,4,3,15,14,11,13,15,13,12,11,8
19544,20220422171,4,4,4,2,14,11,13,8,16,12,14,8,4
19545,20220422170,1,4,4,2,14,12,12,10,16,14,12,12,12
19546,20220422169,2,4,4,2,11,11,10,11,19,16,13,13,11
19547,20220422168,1,4,4,1,16,11,15,6,14,14,10,14,10
19548,20220422167,4,4,4,2,14,10,14,6,16,10,16,4,4
19549,20220422166,4,4,4,2,14,12,12,10,16,14,12,12,12
19550,20220422165,1,4,4,2,14,11,13,8,16,13,13,10,3
19551,20220422164,2,4,4,2,13,10,13,7,17,13,14,9,1
19552,20220422163,1,4,4,3,15,12,13,9,15,14,11,13,10
19553,20220422162,2,2,4,2,14,13,11,12,16,14,12,12,11
19554,20220422161,2,4,4,3,15,13,12,11,15,14,11,13,11
19555,20220422160,1,4,4,1,17,14,13,11,13,12,11,11,11
19556,20220422159,2,4,4,3,15,13,12,11,15,11,14,7,5
19557,20220422158,1,4,4,1,16,13,13,10,14,12,12,10,13
19558,20220422157,2,4,4,2,14,13,11,12,16,13,13,10,9
19559,20220422156,1,4,4,1,16,13,13,10,14,13,11,12,12
19560,20220422155,4,4,4,2,14,12,12,10,16,12,14,8,6
19561,20220422154,2,4,4,2,14,11,13,8,16,13,13,10,3
19562,20220422153,1,4,4,1,17,12,15,7,13,11,12,9,1
19563,20220422152,4,4,4,3,15,12,13,9,15,10,15,5,4
19564,20220422151,4,4,4,3,15,12,13,9,15,12,13,9,4
19565,20220422150,4,4,4,3,15,13,12,11,15,13,12,11,11
19566,20220422149,2,2,2,3,15,13,12,11,15,13,12,11,11
19567,20220422148,2,2,4,1,16,12,14,8,14,11,13,8,4
19568,20220422147,2,4,4,1,17,13,14,9,13,10,13,7,4
19569,20220422146,1,4,4,1,18,15,13,12,12,10,12,8,7
19570,20220422145,2,4,4,1,17,15,12,13,13,10,13,7,7
19571,20220422144,1,1,4,1,18,16,12,14,12,11,11,10,9
19572,20220422143,1,4,4,1,17,16,11,15,13,11,12,9,7
19573,20220422142,2,4,4,2,14,13,11,12,16,12,14,8,7
19574,20220422141,1,4,4,1,16,12,14,8,14,12,12,10,3
19575,20220422140,2,4,4,3,15,13,12,11,15,12,13,9,7
19576,20220422139,1,1,4,1,17,13,14,9,13,11,12,9,4
19577,20220422138,1,4,4,3,15,12,13,9,15,10,15,5,4
19578,20220422137,4,4,4,2,14,11,13,8,16,12,14,8,4
19579,20220422136,2,4,4,2,14,12,12,10,16,14,12,12,12
19580,20220422135,4,4,4,1,16,13,13,10,14,13,11,12,12
19581,20220422134,1,4,4,1,16,14,12,12,14,12,12,10,9
19582,20220422133,4,4,4,3,15,14,11,13,15,13,12,11,8
19583,20220422132,4,4,4,3,15,12,13,9,15,12,13,9,4
19584,20220422131,2,4,4,3,15,11,14,7,15,11,14,7,4
19585,20220422130,1,4,4,1,16,12,14,8,14,11,13,8,4
19586,20220422129,2,4,4,3,15,13,12,11,15,12,13,9,7
19587,20220422128,1,4,4,1,16,13,13,10,14,12,12,10,13
19588,20220422127,2,4,4,2,14,13,11,12,16,13,13,10,9
19589,20220422126,4,4,4,1,17,12,15,7,13,11,12,9,1
19590,20220422125,1,1,4,1,17,14,13,11,13,10,13,7,5
19591,20220422124,1,4,4,3,15,13,12,11,15,11,14,7,5
19592,20220422123,4,4,4,2,13,11,12,9,17,13,14,9,4
19593,20220422122,2,4,4,2,13,12,11,11,17,16,11,15,11
19594,20220422121,1,4,4,2,14,11,13,8,16,14,12,12,10
19595,20220422120,2,4,4,2,12,10,12,8,18,14,14,10,3
19596,20220422119,1,1,4,1,17,11,16,5,13,12,11,11,2
19597,20220422118,1,4,4,3,15,13,12,11,15,11,14,7,5
19598,20220422117,4,4,4,2,13,12,11,11,17,14,13,11,11
19599,20220422116,2,4,4,2,13,11,12,9,17,15,12,13,10
19600,20220422115,1,4,4,3,15,12,13,9,15,14,11,13,10
19601,20220422114,4,4,4,2,14,12,12,10,16,13,13,10,13
19602,20220422113,2,2,4,2,14,12,12,10,16,14,12,12,12
19603,20220422112,2,4,4,3,15,11,14,7,15,12,13,9,1
19604,20220422111,1,4,4,1,16,12,14,8,14,11,13,8,4
19605,20220422110,2,4,4,2,13,11,12,9,17,12,15,7,4
19606,20220422109,1,4,4,1,16,11,15,6,14,12,12,10,3
19607,20220422108,2,2,4,2,13,12,11,11,17,13,14,9,7
19608,20220422107,2,4,4,1,16,12,14,8,14,13,11,12,10
19609,20220422106,1,4,4,1,19,16,13,13,11,11,10,11,8
19610,20220422105,2,2,2,3,15,14,11,13,15,10,15,5,5
19611,20220422104,2,2,4,1,16,13,13,10,14,12,12,10,13
19612,20220422103,2,4,4,1,17,15,12,13,13,12,11,11,8
19613,20220422102,1,4,4,1,18,16,12,14,12,11,11,10,9
19614,20220422101,2,4,4,2,14,13,11,12,16,11,15,6,5
19615,20220422100,1,1,4,1,17,14,13,11,13,13,10,13,11
19616,20220422099,1,4,4,3,15,14,11,13,15,12,13,9,7
19617,20220422098,2,4,4,2,12,12,10,12,18,15,13,12,11
19618,20220422097,1,1,4,1,16,11,15,6,14,13,11,12,2
19619,20220422096,1,4,4,2,14,12,12,10,16,12,14,8,6
19620,20220422095,2,4,4,2,11,10,11,9,19,15,14,11,10
19621,20220422094,1,4,4,1,16,11,15,6,14,14,10,14,10
19622,20220422093,2,4,4,2,14,11,13,8,16,11,15,6,4
19623,20220422092,1,4,4,1,17,13,14,9,13,12,11,11,10
19624,20220422091,2,4,4,2,14,14,10,14,16,13,13,10,9
19625,20220422090,1,4,4,1,20,14,16,8,10,10,10,10,3
19626,20220422089,2,4,4,2,14,14,10,14,16,10,16,4,5
19627,20220422088,4,4,4,1,16,12,14,8,14,12,12,10,3
19628,20220422087,1,4,4,1,16,14,12,12,14,12,12,10,9
19629,20220422086,4,4,4,3,15,12,13,9,15,11,14,7,4
19630,20220422085,2,4,4,3,15,12,13,9,15,12,13,9,4
19631,20220422084,1,1,4,1,16,13,13,10,14,12,12,10,13
19632,20220422083,1,4,4,2,14,13,11,12,16,13,13,10,9
19633,20220422082,2,4,4,2,13,11,12,9,17,14,13,11,10
19634,20220422081,1,1,4,1,18,12,16,6,12,11,11,10,3
19635,20220422080,1,4,4,1,16,15,11,14,14,11,13,8,7
19636,20220422079,2,2,2,2,12,12,10,12,18,14,14,10,9
19637,20220422078,2,2,4,2,14,10,14,6,16,14,12,12,2
19638,20220422077,2,4,4,3,15,12,13,9,15,13,12,11,10
19639,20220422076,1,4,4,1,16,14,12,12,14,13,11,12,11
19640,20220422075,2,4,4,3,15,13,12,11,15,12,13,9,7
19641,20220422074,1,1,4,1,17,14,13,11,13,12,11,11,11
19642,20220422073,1,4,4,3,15,12,13,9,15,10,15,5,4
19643,20220422072,2,4,4,2,14,12,12,10,16,13,13,10,13
19644,20220422071,4,4,4,3,15,11,14,7,15,12,13,9,1
19645,20220422070,4,4,4,3,15,13,12,11,15,13,12,11,11
19646,20220422069,1,4,4,3,15,13,12,11,15,13,12,11,11
19647,20220422068,2,4,4,2,13,11,12,9,17,13,14,9,4
19648,20220422067,4,4,4,2,14,10,14,6,16,13,13,10,3
19649,20220422066,2,4,4,2,14,11,13,8,16,13,13,10,3
19650,20220422065,1,4,4,1,16,13,13,10,14,13,11,12,12
19651,20220422064,2,4,4,2,13,12,11,11,17,13,14,9,7
19652,20220422063,1,1,4,1,16,12,14,8,14,13,11,12,10
19653,20220422062,1,4,4,3,15,12,13,9,15,11,14,7,4
19654,20220422061,2,4,4,2,14,11,13,8,16,12,14,8,4
19655,20220422060,4,4,4,1,16,13,13,10,14,13,11,12,12
19656,20220422059,1,1,4,1,16,14,12,12,14,12,12,10,9
19657,20220422058,1,4,4,3,15,13,12,11,15,12,13,9,7
19658,20220422057,2,4,4,2,13,11,12,9,17,13,14,9,4
19659,20220422056,1,4,4,1,16,11,15,6,14,12,12,10,3
19660,20220422055,2,4,4,2,14,12,12,10,16,12,14,8,6
19661,20220422054,4,4,4,3,15,12,13,9,15,13,12,11,10
19662,20220422053,4,4,4,3,15,12,13,9,15,12,13,9,4
19663,20220422052,2,4,4,3,15,12,13,9,15,12,13,9,4
19664,20220422051,1,4,4,1,18,14,14,10,12,11,11,10,13
19665,20220422050,2,4,4,3,15,14,11,13,15,11,14,7,7
19666,20220422049,1,1,4,1,16,13,13,10,14,12,12,10,13
19667,20220422048,1,4,4,3,15,12,13,9,15,11,14,7,4
19668,20220422047,4,4,4,2,14,13,11,12,16,14,12,12,11
19669,20220422046,2,4,4,2,14,12,12,10,16,14,12,12,12
19670,20220422045,1,4,4,3,15,13,12,11,15,14,11,13,11
19671,20220422044,2,2,4,2,13,12,11,11,17,14,13,11,11
19672,20220422043,2,4,4,2,14,12,12,10,16,15,11,14,12
19673,20220422042,1,4,4,1,18,13,15,8,12,11,11,10,3
19674,20220422041,2,4,4,2,12,11,11,10,18,11,17,4,6
